card_id,customer_id,card_type,network,card_limit_usd
5318,2307,credit,mastercard,5500.0
5319,1791,debit,mastercard,1627.0
5320,4494,credit,visa,3285.0
5321,3605,debit,discover,1659.0
5322,3637,credit,mastercard,12137.0
5323,3958,credit,mastercard,7963.0
5324,2128,credit,visa,10471.0
5325,517,debit,visa,1167.0
5326,267,debit,visa,3666.0
5327,2411,credit,visa,7912.0
5328,4381,debit,amex,2561.0
5329,2415,credit,mastercard,7710.0
5330,4924,credit,discover,7714.0
5331,2618,credit,mastercard,6414.0
5332,3173,debit,visa,2590.0
5333,389,credit,mastercard,9112.0
5334,3842,credit,mastercard,6311.0
5335,4446,credit,amex,5227.0
5336,2531,credit,mastercard,10010.0
5337,4523,debit,visa,1617.0
5338,1184,credit,mastercard,8313.0
5339,2447,debit,mastercard,2816.0
5340,4561,credit,visa,7146.0
5341,3019,credit,visa,5585.0
5342,3442,credit,visa,4874.0
5343,2017,credit,mastercard,6347.0
5344,2743,debit,visa,1346.0
5345,1858,credit,mastercard,8640.0
5346,3411,credit,visa,7129.0
5347,279,credit,visa,7912.0
5348,2560,credit,visa,3819.0
5349,4650,credit,visa,5260.0
5350,292,credit,visa,9278.0
5351,2256,debit,mastercard,1359.0
5352,3303,credit,visa,7120.0
5353,423,debit,visa,1021.0
5354,27,credit,mastercard,6267.0
5355,826,debit,visa,1319.0
5356,1102,credit,visa,7432.0
5357,4394,credit,mastercard,3646.0
5358,780,credit,visa,8588.0
5359,3203,credit,mastercard,5148.0
5360,1701,debit,visa,2362.0
5361,2678,credit,visa,9615.0
5362,4542,credit,visa,3667.0
5363,4292,debit,amex,1346.0
5364,399,credit,visa,7683.0
5365,446,debit,mastercard,2138.0
5366,1788,credit,mastercard,4855.0
5367,4044,credit,visa,4037.0
5368,3798,credit,visa,4537.0
5369,3093,credit,visa,3871.0
5370,4316,debit,visa,1901.0
5371,912,credit,amex,5051.0
5372,3681,credit,visa,3330.0
5373,4847,credit,visa,5741.0
5374,4827,debit,visa,1420.0
5375,3557,credit,mastercard,7586.0
5376,3480,credit,visa,7951.0
5377,1119,debit,visa,2074.0
5378,3725,credit,visa,9172.0
5379,1237,credit,amex,3850.0
5380,2111,credit,mastercard,2238.0
5381,585,debit,visa,1418.0
5382,1511,debit,mastercard,2902.0
5383,380,credit,mastercard,2969.0
5384,2310,debit,visa,1787.0
5385,362,debit,discover,2148.0
5386,3840,credit,visa,5006.0
5387,3279,debit,mastercard,2749.0
5388,3252,credit,mastercard,4894.0
5389,3517,credit,mastercard,4532.0
5390,3860,credit,mastercard,15584.0
5391,3379,debit,visa,3876.0
5392,3138,debit,visa,2936.0
5393,914,credit,visa,10119.0
5394,3666,credit,amex,10286.0
5395,2436,credit,visa,5525.0
5396,779,credit,visa,11192.0
5397,2404,credit,visa,5301.0
5398,1619,credit,visa,11027.0
5399,995,credit,visa,3580.0
5400,2806,debit,discover,2094.0
5401,4474,credit,visa,7415.0
5402,83,debit,visa,1680.0
5403,675,credit,visa,4351.0
5404,4562,credit,mastercard,2909.0
5405,3455,credit,visa,8351.0
5406,1198,debit,visa,1637.0
5407,1846,credit,visa,5457.0
5408,443,credit,visa,15172.0
5409,4218,credit,visa,5730.0
5410,3322,credit,mastercard,5123.0
5411,1161,credit,mastercard,2697.0
5412,969,credit,visa,3861.0
5413,3456,debit,mastercard,2161.0
5414,2810,credit,visa,4616.0
5415,3746,credit,visa,9084.0
5416,1245,credit,mastercard,3476.0
5417,4973,credit,mastercard,4296.0
5418,830,credit,visa,4241.0
5419,892,debit,visa,2533.0
5420,3675,credit,visa,5967.0
5421,2825,credit,visa,3807.0
5422,1942,debit,visa,3899.0
5423,3682,credit,mastercard,8494.0
5424,2873,credit,visa,7865.0
5425,2015,credit,mastercard,7690.0
5426,1081,debit,discover,2249.0
5427,3587,credit,visa,12448.0
5428,2763,credit,visa,6307.0
5429,4472,credit,visa,7586.0
5430,2107,credit,mastercard,8034.0
5431,1328,credit,amex,4136.0
5432,257,credit,amex,17123.0
5433,1355,debit,visa,1696.0
5434,3634,credit,mastercard,6746.0
5435,1435,debit,visa,1391.0
5436,2762,credit,mastercard,11790.0
5437,1075,credit,amex,12041.0
5438,4637,credit,mastercard,7181.0
5439,4510,credit,visa,3188.0
5440,4040,debit,visa,1523.0
5441,3667,credit,mastercard,6422.0
5442,2856,credit,visa,5293.0
5443,42,credit,visa,4058.0
5444,216,credit,mastercard,3050.0
5445,2218,debit,mastercard,1800.0
5446,3760,debit,mastercard,1281.0
5447,651,credit,visa,6750.0
5448,2746,credit,mastercard,4794.0
5449,4773,debit,mastercard,2124.0
5450,4176,credit,visa,7347.0
5451,2759,debit,visa,1592.0
5452,2889,debit,mastercard,2792.0
5453,313,credit,visa,8571.0
5454,11,credit,visa,9355.0
5455,1580,debit,visa,1275.0
5456,4075,credit,mastercard,8231.0
5457,30,credit,visa,11954.0
5458,3997,credit,visa,7694.0
5459,1288,credit,visa,20012.0
5460,498,credit,visa,6062.0
5461,480,debit,visa,1627.0
5462,3420,credit,visa,4340.0
5463,225,credit,visa,4747.0
5464,2631,debit,visa,2062.0
5465,4675,debit,visa,3101.0
5466,2950,debit,visa,2141.0
5467,1672,credit,visa,7679.0
5468,4447,credit,visa,17284.0
5469,365,debit,visa,2107.0
5470,1248,credit,visa,6397.0
5471,858,credit,visa,5291.0
5472,66,debit,visa,2184.0
5473,4773,credit,visa,2410.0
5474,1043,debit,amex,1442.0
5475,367,debit,visa,1558.0
5476,4576,credit,mastercard,5854.0
5477,4811,credit,visa,8228.0
5478,1058,debit,visa,1436.0
5479,2010,debit,visa,2277.0
5480,3373,credit,visa,6563.0
5481,2137,credit,mastercard,5329.0
5482,3949,credit,visa,3505.0
5483,1244,credit,mastercard,8988.0
5484,4067,credit,mastercard,5260.0
5485,2793,credit,mastercard,7104.0
5486,53,debit,visa,2552.0
5487,3104,credit,visa,10773.0
5488,48,debit,mastercard,2337.0
5489,4231,credit,visa,4310.0
5490,4946,debit,mastercard,2583.0
5491,772,debit,visa,1167.0
5492,2638,credit,mastercard,4416.0
5493,1684,credit,mastercard,4101.0
5494,319,credit,visa,2055.0
5495,3389,credit,amex,4894.0
5496,135,credit,mastercard,8090.0
5497,121,debit,visa,1667.0
5498,4054,credit,visa,15589.0
5499,1411,debit,mastercard,2374.0
5500,4525,credit,mastercard,4485.0
5501,2972,debit,amex,2766.0
5502,2623,credit,mastercard,10499.0
5503,2047,debit,visa,878.0
5504,1859,credit,visa,5808.0
5505,1125,credit,mastercard,3259.0
5506,3512,debit,visa,1030.0
5507,3031,credit,amex,7518.0
5508,112,debit,mastercard,1103.0
5509,1618,credit,amex,5009.0
5510,4495,credit,mastercard,6394.0
5511,2463,debit,mastercard,2186.0
5512,1281,credit,mastercard,2766.0
5513,1148,credit,mastercard,3410.0
5514,955,credit,visa,3452.0
5515,4306,credit,mastercard,4611.0
5516,1554,credit,visa,6940.0
5517,1489,debit,amex,1345.0
5518,319,debit,mastercard,2633.0
5519,4448,credit,visa,3283.0
5520,1948,credit,visa,7733.0
5521,3525,debit,visa,797.0
5522,3574,debit,mastercard,3096.0
5523,1751,credit,visa,6292.0
5524,2492,credit,visa,5010.0
5525,507,debit,visa,1389.0
5526,3340,credit,visa,7321.0
5527,3370,credit,amex,5486.0
5528,1069,credit,mastercard,8928.0
5529,978,credit,visa,14118.0
5530,1990,credit,discover,10500.0
5531,3462,debit,visa,3080.0
5532,2598,credit,discover,16128.0
5533,309,credit,amex,8443.0
5534,2863,debit,mastercard,1299.0
5535,3536,credit,mastercard,6819.0
5536,932,credit,mastercard,5953.0
5537,2224,credit,visa,5061.0
5538,4039,debit,visa,1588.0
5539,1624,credit,visa,2593.0
5540,452,credit,visa,14788.0
5541,4627,credit,visa,9009.0
5542,492,credit,mastercard,2642.0
5543,308,debit,visa,1476.0
5544,1249,credit,visa,8280.0
5545,3758,credit,visa,13803.0
5546,3272,credit,visa,15709.0
5547,1177,credit,mastercard,17090.0
5548,386,debit,mastercard,1377.0
5549,4772,debit,mastercard,2212.0
5550,39,credit,mastercard,5218.0
5551,4623,debit,mastercard,1303.0
5552,2361,debit,visa,1603.0
5553,972,credit,visa,3506.0
5554,1734,credit,visa,5340.0
5555,1553,debit,visa,1886.0
5556,784,credit,amex,7199.0
5557,2160,debit,mastercard,2816.0
5558,3280,credit,visa,4793.0
5559,2364,debit,visa,2546.0
5560,3208,credit,mastercard,5466.0
5561,4852,debit,amex,3051.0
5562,610,credit,amex,8748.0
5563,3695,credit,mastercard,14221.0
5564,1150,debit,mastercard,1223.0
5565,96,credit,visa,11438.0
5566,1825,credit,visa,4990.0
5567,1968,credit,visa,6119.0
5568,4951,credit,mastercard,8203.0
5569,1722,debit,amex,1939.0
5570,3843,credit,amex,4728.0
5571,4676,credit,visa,8000.0
5572,1686,credit,visa,3354.0
5573,896,debit,visa,2382.0
5574,4828,credit,mastercard,5428.0
5575,2291,debit,mastercard,1082.0
5576,2275,debit,mastercard,3170.0
5577,3644,credit,amex,12420.0
5578,1902,debit,mastercard,2623.0
5579,2708,debit,mastercard,794.0
5580,4722,credit,discover,12321.0
5581,244,credit,mastercard,7636.0
5582,3681,credit,visa,8610.0
5583,1985,credit,visa,8939.0
5584,2740,credit,visa,4228.0
5585,4551,credit,visa,6816.0
5586,3004,debit,visa,1284.0
5587,2095,debit,mastercard,2017.0
5588,4865,credit,visa,8396.0
5589,3027,credit,visa,6929.0
5590,765,debit,visa,2166.0
5591,445,credit,mastercard,3512.0
5592,1736,credit,visa,4574.0
5593,3591,credit,visa,3301.0
5594,2106,debit,mastercard,2461.0
5595,844,credit,mastercard,10051.0
5596,4924,debit,visa,2185.0
5597,991,credit,mastercard,4764.0
5598,421,credit,visa,11445.0
5599,1907,credit,mastercard,5587.0
5600,559,debit,mastercard,1616.0
5601,2962,debit,visa,1592.0
5602,2177,credit,visa,5580.0
5603,4633,credit,visa,4218.0
5604,847,debit,visa,2000.0
5605,1345,credit,visa,5982.0
5606,3425,credit,visa,9562.0
5607,3490,credit,visa,7161.0
5608,1804,credit,mastercard,2507.0
5609,4609,credit,mastercard,5814.0
5610,4232,debit,amex,1562.0
5611,3059,credit,visa,7889.0
5612,3744,credit,visa,8757.0
5613,2679,credit,visa,9223.0
5614,2355,credit,visa,6239.0
5615,2729,debit,visa,3050.0
5616,4225,debit,visa,1265.0
5617,82,credit,mastercard,8132.0
5618,505,debit,visa,3209.0
5619,2374,credit,visa,6924.0
5620,2906,debit,mastercard,2290.0
5621,899,debit,visa,2328.0
5622,3026,credit,amex,6284.0
5623,123,debit,mastercard,1377.0
5624,1231,credit,visa,8640.0
5625,2300,debit,visa,2833.0
5626,249,credit,discover,7440.0
5627,3169,credit,mastercard,8468.0
5628,2676,credit,amex,7820.0
5629,2827,debit,visa,2825.0
5630,2569,credit,mastercard,5475.0
5631,3457,debit,visa,3355.0
5632,3269,debit,visa,1550.0
5633,3301,credit,visa,10069.0
5634,1065,debit,mastercard,2019.0
5635,3437,credit,mastercard,4048.0
5636,899,debit,mastercard,2067.0
5637,108,credit,visa,5371.0
5638,4890,credit,discover,6359.0
5639,894,credit,visa,3219.0
5640,569,credit,discover,10692.0
5641,1516,debit,mastercard,1163.0
5642,4998,debit,visa,1856.0
5643,4322,credit,mastercard,10282.0
5644,3600,credit,mastercard,21235.0
5645,941,credit,visa,5855.0
5646,3147,credit,visa,5115.0
5647,4165,credit,discover,7046.0
5648,1699,credit,discover,8777.0
5649,1297,credit,mastercard,6342.0
5650,4340,debit,visa,2475.0
5651,658,credit,visa,8772.0
5652,4551,debit,visa,3844.0
5653,2396,credit,mastercard,4007.0
5654,3610,credit,visa,2944.0
5655,1861,credit,visa,22799.0
5656,3550,credit,mastercard,10057.0
5657,4625,credit,discover,8775.0
5658,2466,credit,visa,6264.0
5659,1061,credit,visa,9367.0
5660,390,credit,mastercard,3920.0
5661,4629,credit,visa,7330.0
5662,4996,credit,visa,7491.0
5663,3256,credit,visa,3969.0
5664,78,credit,visa,6297.0
5665,4425,credit,mastercard,5397.0
5666,2477,credit,visa,4528.0
5667,1169,credit,mastercard,5067.0
5668,1836,credit,visa,2826.0
5669,4710,debit,mastercard,1946.0
5670,3881,credit,mastercard,14489.0
5671,2985,credit,mastercard,4175.0
5672,3679,credit,visa,11556.0
5673,4239,credit,mastercard,6529.0
5674,3141,credit,amex,6600.0
5675,1569,credit,visa,3472.0
5676,374,credit,visa,5020.0
5677,616,debit,visa,1945.0
5678,1185,credit,discover,4074.0
5679,3843,credit,visa,4579.0
5680,471,credit,visa,5146.0
5681,636,credit,discover,1208.0
5682,4895,credit,visa,7818.0
5683,2002,credit,visa,9122.0
5684,639,credit,mastercard,7961.0
5685,4363,debit,visa,2026.0
5686,4836,debit,visa,2338.0
5687,2521,credit,visa,16409.0
5688,564,credit,mastercard,4349.0
5689,3138,credit,mastercard,5930.0
5690,4312,debit,visa,1953.0
5691,4828,credit,visa,7282.0
5692,2874,debit,amex,2360.0
5693,4722,debit,visa,2191.0
5694,4159,debit,discover,1564.0
5695,807,debit,discover,1773.0
5696,3171,credit,visa,2171.0
5697,3329,credit,mastercard,9909.0
5698,3845,debit,mastercard,1540.0
5699,2657,credit,mastercard,5191.0
5700,3655,credit,mastercard,3905.0
5701,2922,debit,visa,2294.0
5702,1301,credit,amex,5056.0
5703,2421,debit,visa,2522.0
5704,4676,credit,mastercard,7634.0
5705,4214,credit,amex,4566.0
5706,3219,debit,visa,1588.0
5707,1610,credit,mastercard,10058.0
5708,1011,credit,mastercard,4049.0
5709,1428,debit,amex,1885.0
5710,1531,credit,visa,4511.0
5711,4809,credit,mastercard,10865.0
5712,2666,credit,visa,6901.0
5713,1955,credit,visa,6558.0
5714,4410,credit,visa,3567.0
5715,1845,credit,visa,9654.0
5716,3984,debit,mastercard,1522.0
5717,3208,credit,visa,4523.0
5718,1511,debit,visa,2292.0
5719,4805,credit,visa,8902.0
5720,3443,debit,amex,3795.0
5721,4949,debit,visa,1068.0
5722,9,credit,visa,6633.0
5723,1405,debit,mastercard,1677.0
5724,1664,credit,amex,6323.0
5725,3372,debit,mastercard,2030.0
5726,4198,credit,visa,4268.0
5727,608,credit,visa,10576.0
5728,757,credit,visa,3070.0
5729,3375,credit,mastercard,9257.0
5730,1767,credit,visa,10640.0
5731,3494,debit,visa,3070.0
5732,6,debit,visa,1391.0
5733,2617,debit,visa,2066.0
5734,116,debit,visa,3979.0
5735,4757,debit,visa,2639.0
5736,731,credit,visa,7517.0
5737,890,debit,visa,1776.0
5738,510,credit,visa,10529.0
5739,1103,credit,mastercard,6182.0
5740,2449,credit,mastercard,7183.0
5741,3088,credit,mastercard,7660.0
5742,4501,debit,visa,3648.0
5743,4390,credit,mastercard,10660.0
5744,424,credit,visa,4118.0
5745,2139,credit,visa,9422.0
5746,4350,credit,visa,6062.0
5747,828,credit,discover,9148.0
5748,3341,credit,visa,13894.0
5749,2134,credit,visa,2312.0
5750,845,credit,visa,12176.0
5751,309,credit,mastercard,6253.0
5752,1449,credit,visa,4325.0
5753,5,credit,mastercard,5331.0
5754,971,debit,visa,2184.0
5755,2743,credit,visa,8551.0
5756,3947,credit,mastercard,3954.0
5757,2527,debit,visa,1472.0
5758,3626,debit,visa,1719.0
5759,371,credit,mastercard,7432.0
5760,1523,debit,discover,2288.0
5761,3294,debit,visa,1261.0
5762,272,credit,mastercard,6374.0
5763,2920,credit,visa,6550.0
5764,844,debit,mastercard,1830.0
5765,2098,credit,mastercard,1546.0
5766,3150,debit,mastercard,2582.0
5767,4933,debit,visa,3263.0
5768,452,debit,visa,3058.0
5769,2753,credit,mastercard,5252.0
5770,2683,credit,mastercard,2963.0
5771,318,debit,mastercard,1793.0
5772,3065,credit,visa,5206.0
5773,378,debit,visa,1744.0
5774,3439,debit,mastercard,1019.0
5775,1039,debit,visa,2366.0
5776,627,credit,amex,6528.0
5777,359,credit,visa,5208.0
5778,2299,credit,mastercard,5033.0
5779,1181,debit,visa,1653.0
5780,2317,credit,visa,5967.0
5781,4479,credit,discover,11233.0
5782,4177,debit,mastercard,2201.0
5783,3753,credit,visa,5400.0
5784,2344,credit,discover,5846.0
5785,562,credit,visa,11988.0
5786,2034,credit,mastercard,6739.0
5787,110,debit,visa,1565.0
5788,618,credit,mastercard,4432.0
5789,1509,credit,discover,7786.0
5790,3473,credit,visa,5124.0
5791,3942,debit,visa,2101.0
5792,3099,credit,mastercard,23673.0
5793,1290,credit,visa,8596.0
5794,3585,credit,visa,16351.0
5795,4983,credit,mastercard,4641.0
5796,3282,credit,visa,9339.0
5797,3809,credit,amex,12429.0
5798,4377,debit,mastercard,2000.0
5799,3578,credit,visa,12577.0
5800,4387,credit,visa,6689.0
5801,1481,credit,mastercard,10352.0
5802,1539,debit,visa,1137.0
5803,873,debit,discover,1816.0
5804,913,credit,visa,4121.0
5805,2765,credit,visa,12420.0
5806,4633,credit,visa,11179.0
5807,1109,debit,visa,1392.0
5808,3566,credit,visa,18635.0
5809,389,debit,visa,2507.0
5810,4855,credit,visa,3418.0
5811,2630,credit,visa,8910.0
5812,2485,credit,visa,2579.0
5813,1800,credit,visa,6339.0
5814,4812,debit,visa,1365.0
5815,2098,credit,visa,9126.0
5816,614,credit,discover,4396.0
5817,2820,credit,visa,4463.0
5818,2952,credit,visa,8524.0
5819,3731,credit,discover,11937.0
5820,2484,credit,mastercard,6643.0
5821,1400,debit,visa,3062.0
5822,14,credit,amex,5588.0
5823,4933,debit,amex,1658.0
5824,965,debit,mastercard,1545.0
5825,1755,debit,mastercard,2125.0
5826,768,credit,mastercard,12781.0
5827,1178,credit,discover,4251.0
5828,305,credit,visa,2350.0
5829,1702,debit,mastercard,1969.0
5830,4741,credit,visa,5835.0
5831,1119,debit,mastercard,3654.0
5832,4827,credit,discover,3551.0
5833,3170,debit,visa,2246.0
5834,4459,credit,visa,8114.0
5835,3103,credit,mastercard,7796.0
5836,4945,credit,mastercard,11182.0
5837,2759,credit,mastercard,6557.0
5838,4154,credit,discover,6810.0
5839,186,credit,visa,8309.0
5840,4661,credit,mastercard,6305.0
5841,92,debit,mastercard,2331.0
5842,989,credit,visa,5403.0
5843,3693,credit,visa,5829.0
5844,1285,credit,mastercard,5008.0
5845,210,credit,mastercard,5663.0
5846,4311,credit,mastercard,7258.0
5847,2564,credit,visa,5785.0
5848,2398,debit,mastercard,1942.0
5849,1581,credit,visa,10247.0
5850,3585,credit,visa,2020.0
5851,1573,debit,mastercard,1348.0
5852,2810,debit,mastercard,2207.0
5853,652,credit,mastercard,5785.0
5854,1529,debit,visa,1835.0
5855,141,credit,mastercard,7154.0
5856,1425,debit,amex,3479.0
5857,1905,debit,visa,2446.0
5858,3741,credit,mastercard,4908.0
5859,4112,debit,amex,2318.0
5860,2661,debit,visa,2027.0
5861,4629,credit,mastercard,3169.0
5862,1797,credit,mastercard,10710.0
5863,2471,credit,visa,8203.0
5864,3086,credit,mastercard,13691.0
5865,885,credit,visa,3574.0
5866,2100,credit,visa,2959.0
5867,4500,credit,visa,4155.0
5868,2376,credit,amex,8098.0
5869,4656,debit,visa,2271.0
5870,3390,credit,mastercard,7655.0
5871,850,credit,visa,7128.0
5872,2290,credit,visa,10171.0
5873,1832,debit,mastercard,1080.0
5874,4750,debit,visa,1614.0
5875,1680,debit,visa,1869.0
5876,2426,debit,visa,1582.0
5877,3452,credit,visa,5843.0
5878,4810,credit,visa,3311.0
5879,2732,debit,mastercard,1356.0
5880,4239,credit,visa,8073.0
5881,586,credit,visa,2856.0
5882,4455,debit,visa,3067.0
5883,1038,debit,amex,1639.0
5884,3817,credit,mastercard,7418.0
5885,2671,credit,amex,9740.0
5886,3023,credit,mastercard,3475.0
5887,464,debit,mastercard,3011.0
5888,2664,credit,visa,17041.0
5889,433,credit,mastercard,4765.0
5890,2759,credit,visa,5198.0
5891,2033,credit,mastercard,8874.0
5892,1008,debit,amex,2631.0
5893,2456,credit,mastercard,9496.0
5894,1072,credit,visa,2702.0
5895,414,credit,mastercard,1973.0
5896,171,debit,mastercard,3008.0
5897,1707,credit,visa,4065.0
5898,3728,credit,visa,5000.0
5899,2883,debit,mastercard,2345.0
5900,625,credit,visa,9064.0
5901,2220,debit,visa,2889.0
5902,2911,debit,amex,2977.0
5903,1170,debit,discover,1798.0
5904,690,credit,visa,8173.0
5905,1245,credit,discover,6568.0
5906,333,credit,mastercard,3128.0
5907,1212,credit,mastercard,4644.0
5908,2668,debit,mastercard,2608.0
5909,4008,credit,amex,7278.0
5910,4366,credit,mastercard,8091.0
5911,3366,credit,visa,4665.0
5912,1781,credit,visa,6261.0
5913,4670,debit,visa,2265.0
5914,4597,credit,visa,12434.0
5915,1790,credit,visa,3488.0
5916,52,credit,visa,5679.0
5917,2169,credit,visa,3466.0
5918,2329,debit,visa,1399.0
5919,3385,credit,amex,11149.0
5920,734,credit,visa,2350.0
5921,2724,debit,mastercard,1785.0
5922,1579,debit,mastercard,2985.0
5923,2478,credit,discover,7076.0
5924,119,credit,visa,4734.0
5925,2642,credit,visa,6509.0
5926,177,credit,mastercard,5050.0
5927,4267,credit,mastercard,17715.0
5928,3565,credit,mastercard,10072.0
5929,4604,debit,visa,4873.0
5930,3273,debit,visa,3724.0
5931,4895,debit,visa,2202.0
5932,1042,credit,mastercard,6244.0
5933,31,credit,visa,6719.0
5934,4506,credit,visa,21588.0
5935,3299,credit,mastercard,4584.0
5936,3440,credit,visa,6089.0
5937,1451,credit,visa,3998.0
5938,1681,debit,visa,3050.0
5939,3395,credit,mastercard,4273.0
5940,2039,credit,mastercard,4315.0
5941,381,credit,visa,4853.0
5942,1463,debit,visa,1627.0
5943,1922,debit,discover,2922.0
5944,4153,credit,visa,10998.0
5945,1720,credit,visa,7154.0
5946,2470,credit,mastercard,7256.0
5947,2990,credit,mastercard,5735.0
5948,677,credit,discover,17562.0
5949,2911,debit,mastercard,3304.0
5950,1009,credit,mastercard,10492.0
5951,4391,credit,mastercard,3673.0
5952,1483,credit,visa,5874.0
5953,1523,credit,amex,18102.0
5954,2016,credit,mastercard,9344.0
5955,1803,debit,visa,2973.0
5956,2964,debit,visa,2116.0
5957,3615,credit,visa,14781.0
5958,4821,credit,visa,6934.0
5959,4441,credit,visa,5781.0
5960,1310,credit,visa,4494.0
5961,3020,debit,amex,5000.0
5962,1643,credit,mastercard,13453.0
5963,4028,credit,visa,4675.0
5964,120,credit,visa,4910.0
5965,4975,credit,mastercard,8953.0
5966,1863,credit,mastercard,3945.0
5967,3723,credit,visa,4157.0
5968,3376,debit,discover,3079.0
5969,1836,credit,visa,6739.0
5970,4816,credit,visa,4427.0
5971,1336,credit,visa,8405.0
5972,3701,debit,discover,2563.0
5973,4644,debit,mastercard,1346.0
5974,590,credit,mastercard,9801.0
5975,4586,credit,visa,4990.0
5976,4451,credit,visa,9927.0
5977,1899,credit,visa,18767.0
5978,4194,credit,visa,6415.0
5979,32,credit,mastercard,4806.0
5980,946,credit,mastercard,13219.0
5981,3763,credit,visa,4361.0
5982,4672,debit,discover,2185.0
5983,631,credit,visa,5262.0
5984,3571,credit,visa,4849.0
5985,515,debit,visa,2534.0
5986,3915,debit,discover,2036.0
5987,4482,credit,visa,14928.0
5988,2296,credit,visa,6548.0
5989,504,credit,visa,6319.0
5990,1004,credit,discover,1537.0
5991,2536,credit,visa,11002.0
5992,3996,credit,mastercard,8044.0
5993,2598,credit,mastercard,6274.0
5994,2388,credit,mastercard,8919.0
5995,3002,credit,visa,6762.0
5996,4838,credit,visa,4139.0
5997,3948,debit,visa,2001.0
5998,767,credit,mastercard,6031.0
5999,983,credit,mastercard,9610.0
6000,1778,debit,visa,1873.0
6001,1356,credit,visa,5248.0
6002,3678,debit,visa,3171.0
6003,4962,debit,visa,2486.0
6004,2862,credit,visa,5109.0
6005,4452,credit,discover,8233.0
6006,2167,debit,visa,2260.0
6007,3441,debit,visa,1979.0
6008,3509,debit,mastercard,2380.0
6009,1469,credit,amex,6191.0
6010,3667,credit,visa,9740.0
6011,2677,credit,mastercard,5942.0
6012,2887,credit,visa,4985.0
6013,1261,credit,mastercard,2775.0
6014,1596,debit,visa,1573.0
6015,4290,debit,amex,1848.0
6016,3094,credit,mastercard,7635.0
6017,652,credit,visa,6282.0
6018,2727,credit,mastercard,3973.0
6019,3093,credit,visa,1652.0
6020,3989,credit,visa,8361.0
6021,4265,debit,visa,2332.0
6022,3268,credit,mastercard,10747.0
6023,63,credit,mastercard,4095.0
6024,2484,debit,mastercard,2505.0
6025,1034,credit,visa,8804.0
6026,94,debit,visa,879.0
6027,4618,credit,discover,4892.0
6028,835,debit,visa,3202.0
6029,1229,credit,visa,16577.0
6030,1683,credit,mastercard,15347.0
6031,2328,credit,amex,6476.0
6032,3007,debit,visa,1105.0
6033,1552,debit,mastercard,2635.0
6034,3962,credit,mastercard,12112.0
6035,789,credit,visa,9632.0
6036,4800,credit,discover,7884.0
6037,4280,debit,visa,1433.0
6038,3000,credit,visa,6858.0
6039,244,credit,visa,13806.0
6040,3645,credit,visa,7950.0
6041,3522,debit,visa,2977.0
6042,3108,debit,visa,3423.0
6043,1401,debit,amex,2351.0
6044,2152,credit,visa,5402.0
6045,2076,debit,visa,1553.0
6046,3049,credit,visa,10187.0
6047,1656,credit,visa,11811.0
6048,2004,credit,mastercard,15649.0
6049,4540,credit,visa,5618.0
6050,2269,credit,visa,8383.0
6051,2973,debit,mastercard,1607.0
6052,4556,debit,visa,1749.0
6053,4725,credit,mastercard,3586.0
6054,2820,credit,mastercard,9046.0
6055,1326,credit,visa,3654.0
6056,503,credit,visa,4910.0
6057,4300,debit,visa,1311.0
6058,2619,debit,amex,1877.0
6059,2832,credit,mastercard,3214.0
6060,4767,credit,discover,3674.0
6061,1857,credit,mastercard,4221.0
6062,501,debit,amex,2032.0
6063,3368,credit,visa,6748.0
6064,4856,credit,mastercard,2916.0
6065,850,credit,visa,26126.0
6066,4939,credit,mastercard,5196.0
6067,2706,credit,discover,3413.0
6068,2804,credit,mastercard,8878.0
6069,4799,debit,mastercard,3826.0
6070,1663,debit,amex,3120.0
6071,3727,debit,visa,1295.0
6072,44,credit,visa,4740.0
6073,3357,credit,mastercard,5722.0
6074,78,credit,mastercard,13805.0
6075,21,credit,mastercard,7057.0
6076,1941,debit,visa,2649.0
6077,1864,credit,visa,5110.0
6078,3916,debit,amex,3643.0
6079,4458,debit,mastercard,1547.0
6080,4712,credit,mastercard,4414.0
6081,3117,debit,visa,2645.0
6082,774,credit,visa,4688.0
6083,3354,credit,visa,11148.0
6084,2439,credit,visa,8862.0
6085,2647,credit,visa,2109.0
6086,2509,credit,visa,15711.0
6087,4415,credit,visa,9141.0
6088,1902,credit,visa,11758.0
6089,4822,credit,mastercard,6091.0
6090,2700,credit,mastercard,3143.0
6091,3440,credit,visa,3422.0
6092,4626,credit,discover,15578.0
6093,4073,credit,visa,2941.0
6094,2193,debit,mastercard,2475.0
6095,1022,credit,visa,5343.0
6096,689,credit,visa,3320.0
6097,1819,debit,visa,2419.0
6098,3328,credit,discover,9004.0
6099,3993,credit,amex,8159.0
6100,157,credit,visa,4880.0
6101,2311,debit,mastercard,3118.0
6102,4701,credit,visa,16184.0
6103,4111,credit,mastercard,3239.0
6104,4700,credit,visa,11595.0
6105,4785,credit,mastercard,9937.0
6106,461,credit,visa,6294.0
6107,3406,credit,mastercard,7210.0
6108,2755,credit,visa,7930.0
6109,2387,debit,mastercard,1969.0
6110,3987,debit,visa,2990.0
6111,4673,debit,visa,2077.0
6112,2323,credit,visa,3560.0
6113,3244,credit,visa,3841.0
6114,2394,credit,visa,5127.0
6115,3179,debit,visa,1568.0
6116,4852,credit,visa,5168.0
6117,4058,credit,visa,4619.0
6118,1153,credit,mastercard,10683.0
